fecha,elap,co2,temp,humedad
2021-06-01 19:57:48.784150,0.0018680095672607422,608,18,44
2021-06-01 19:57:48.784954,0.002675771713256836,608,18,44
2021-06-01 19:58:10.255156,21.4728741645813,609,18,43
2021-06-01 19:58:11.332666,22.55038094520569,609,18,43
2021-06-01 19:58:13.409402,24.627118825912476,609,18,43
2021-06-01 19:58:15.490358,26.708073139190674,609,18,44
2021-06-01 19:58:17.571274,28.788987636566162,609,18,44
2021-06-01 19:58:20.152050,31.369765758514404,608,18,44
2021-06-01 19:58:22.228847,33.44656276702881,609,18,44
2021-06-01 19:58:24.309586,35.52730441093445,609,18,44
2021-06-01 19:58:26.386578,37.60429668426514,609,18,44
2021-06-01 19:58:28.467415,39.68513345718384,609,18,44
2021-06-01 19:58:30.548535,41.76625061035156,609,18,43
2021-06-01 19:58:32.629386,43.84710335731506,609,18,44
2021-06-01 19:58:35.210130,46.42784547805786,609,18,43
2021-06-01 19:58:37.286879,48.504597425460815,610,18,43
2021-06-01 19:58:39.367898,50.585613489151,610,18,43
2021-06-01 19:58:41.444651,52.66236925125122,609,18,43
2021-06-01 19:58:43.525717,54.74343180656433,610,18,43
2021-06-01 19:58:45.606566,56.82428479194641,610,18,43
2021-06-01 19:58:48.187220,59.40493559837341,610,18,43
2021-06-01 19:58:50.264168,61.481884241104126,609,18,43
2021-06-01 19:58:52.344967,63.56268501281738,610,18,43
2021-06-01 19:58:54.421893,65.6396095752716,610,18,43
2021-06-01 19:58:56.502862,67.72057771682739,610,18,43
2021-06-01 19:58:58.579783,69.79749894142151,610,18,43
2021-06-01 19:59:01.164394,72.3821120262146,610,18,43
2021-06-01 19:59:03.241225,74.45894384384155,610,18,43
2021-06-01 19:59:05.322214,76.53993201255798,610,18,43
2021-06-01 19:59:07.399257,78.61697244644165,610,18,43
2021-06-01 19:59:09.480098,80.69781470298767,611,18,43
2021-06-01 19:59:11.556924,82.77464199066162,611,18,43
2021-06-01 19:59:14.137810,85.3555257320404,611,18,43
2021-06-01 19:59:16.218718,87.43643260002136,611,18,43
2021-06-01 19:59:18.295298,89.51301598548889,611,18,43
2021-06-01 19:59:20.376345,91.59406280517578,611,18,43
2021-06-01 19:59:22.457293,93.67500853538513,611,18,43
2021-06-01 19:59:24.534060,95.75177717208862,612,18,43
2021-06-01 19:59:26.615175,97.83288955688477,612,18,43
2021-06-01 19:59:29.195740,100.41345596313477,612,18,43
2021-06-01 19:59:31.272705,102.49042081832886,613,18,43
2021-06-01 19:59:33.353476,104.5711944103241,613,18,43
2021-06-01 19:59:35.434393,106.65211153030396,613,18,43
2021-06-01 19:59:37.511267,108.72898364067078,613,18,43
2021-06-01 19:59:39.592165,110.80988240242004,613,18,43
2021-06-01 19:59:42.172994,113.39070916175842,614,18,43
2021-06-01 19:59:44.249819,115.46753454208374,614,18,43
2021-06-01 19:59:46.330604,117.54832220077515,614,18,43
2021-06-01 19:59:48.407724,119.62543988227844,614,18,43
